position,discord_id,username,insc_held,balance,mined,exact_guesses,max_reward,fav_glyph,lucky_glyph
2227,934035239288848395,ram3234,1,705,4,0,0,"ᛃ",
2228,713964370023022643,Ankii,1,700,3,0,0,"ᛇ",
2229,792894844460728380,Kurzowa,1,699,1,0,0,"ᛖ",
2230,816727386455801916,Tekminufaq,1,699,1,0,0,"ᛖ",
2231,817950098486722591,EcthelionChan,1,699,1,0,0,"ᛖ",
2232,820716682188161054,Darkshadow.s,1,699,1,0,0,"ᛖ",
2233,828697172236173322,Pikolya,1,699,1,0,0,"ᛖ",
2234,829947209868509216,ACpiegod,1,699,1,0,0,"ᛖ",
2235,836697050351140934,SoFeLiT,1,699,1,0,0,"ᛖ",
2236,839877351717601300,crooky99j2s,1,699,1,0,0,"ᛖ",
2237,840359017100345355,elbrus_carapuz,1,699,1,0,0,"ᛖ",
2238,840584505315164251,meganersqzy,1,699,1,0,0,"ᛖ",
2239,845483916651790346,lloyderi3,1,699,1,0,0,"ᛖ",
2240,848676141328760872,Garpia16elp,1,699,1,0,0,"ᛖ",
2241,848683063914397707,ApexPredat0r,1,699,1,0,0,"ᛖ",
2242,848756236932481064,CheeseCakeNOM,1,699,1,0,0,"ᛖ",
2243,897652796868952135,.warewolf,1,698,4,0,0,"ᛈ",
2244,1093388911771910144,noname.world,1,698,4,0,0,"ᛞ",
2245,815542621408854038,Adarsh321,1,696,3,0,0,"ᛏ",
2246,934718773158641724,JB_nt,1,692,3,0,0,"ᛒ",
2247,955699295447838722,billu4550,1,692,4,0,0,"ᛁ",
2248,879387361576894514,"Crypto $BOY",1,691,4,0,0,"ᛗ",
2249,968826915588821013,"Sangeeta306 | Web3Go",1,688,6,0,0,"ᛇ",
2250,861961442785230858,ank,1,684,4,0,0,"ᛇ",
2251,1199354289882149025,Saad,1,684,3,0,0,"ᛖ",
2252,836052563006324766,Theuz7,1,678,3,0,0,"ᚷ",
2253,845251608689508352,HikmetCG,1,678,3,0,0,"ᚷ",
2254,836683315180208139,Brewcity.wet,1,677,3,0,0,"ᛇ",
2255,865853549938343938,"Naman | Web3Go",1,676,7,0,0,"ᛇ",
2256,944310495836524575,Abinash,1,676,6,0,0,"ᛚ",
2257,1077871042497888316,Bikhas,1,673,6,0,0,"ᛈ",
2258,831536661317025844,Sevtem,1,670,5,0,0,"ᚺ",
2259,834074848149372978,Prajzz,1,670,5,0,0,"ᚺ",
2260,1039549609585950741,Parrot,1,670,2,0,0,"ᛒ",
2261,845409960582316032,Kubasheee,1,666,2,0,0,"ᛏ",
2262,1217144745688567919,724787,1,661,2,0,0,"ᛒ",
2263,861213841403936800,nayakarahul165,1,655,5,0,0,"ᚱ",
2264,878281597059751936,Purrmy,1,652,2,0,0,"ᚱ",
2265,848030828915064883,Aditya4075,1,649,2,0,0,"ᚨ",
2266,1082579966962704424,jibonn,1,649,5,0,0,"ᛏ",
2267,1208716951631962186,Buland,1,648,4,0,0,"ᛗ",
2268,845472061555474473,Rhastaman,1,647,5,0,0,"ᚺ",
2269,936302232645816370,"blues | Web3Go",1,647,2,0,0,"ᛗ",
2270,771240155998191616,shikharasrati,1,645,2,0,0,"ᛒ",
2271,708986197048819752,furiousleader,1,631,2,0,0,"ᛏ",
2272,838902100385202246,EsMacle,1,631,2,0,0,"ᛇ",
2273,1024736522009849996,"FAB Krishna",1,631,2,0,0,"ᛏ",
2274,949200548631023638,patidar07,1,621,3,0,0,"ᚠ",
2275,603372535576264714,"saurav | Web3Go",1,617,3,0,0,"ᛟ",
2276,817950537596665857,GameSpot,1,616,4,0,0,"ᛏ",
2277,840587340476973077,Kaml3a,1,616,4,0,0,"ᛏ",
2278,553891371262410772,ssking#8398,1,613,3,0,0,"ᛉ",
2279,664831964884500500,"Cyanide父Love#976",1,613,5,0,0,"ᛟ",
2280,839903356722085888,Felbris,1,612,4,0,0,"ᛏ",
2281,840582065392582678,Grati0,1,612,4,0,0,"ᛏ",
2282,1000656174531751976,biddu9140,1,611,4,0,0,"ᚺ",
2283,803261807326134292,littlejaiswal,1,610,6,0,0,"ᚾ",
2284,942472694526509129,"xD4801 | Web3Go",1,610,2,0,0,"ᛈ",
2285,770146359856070676,"🏇Eshu | Web3Go",1,604,3,0,0,"ᛏ",
2286,682232826669957134,vinaysharma,1,598,2,0,0,"ᛖ",
2287,833612191999066153,bihinchi_,1,598,1,0,0,"ᛇ",
2288,961152275106123777,sharmay,1,598,1,0,0,"ᛈ",
2289,834102155337924648,Sw1ftyCheetah,1,592,4,0,0,"ᚺ",
2290,836841740463243294,GhosTJinnZ,1,592,4,0,0,"ᚺ",
2291,398381872956309506,magnator,1,580,1,0,0,"ᛃ",
2292,831704854002925619,WiseHousePlant,1,580,4,0,0,"ᚺ",
2293,839842317337755708,ThriftyPo,1,580,4,0,0,"ᚺ",
2294,848825737020702730,Darrchik,1,580,4,0,0,"ᚺ",
2295,858045620576845854,anashussain10,1,580,1,0,0,"ᛒ",
2296,887002669632340018,suraj0212,1,580,1,0,0,"ᛒ",
2297,940322685697806406,"“ | Web3Go “",1,580,3,0,0,"ᚺ",
2298,1007697553787199568,"SONU SAHANI",1,580,3,0,0,"ᚺ",
2299,1027174054865670204,"| Rohan_ૐ_Wardon |",1,580,1,0,0,"ᛒ",
2300,1077406498247954543,Avnish,1,580,1,0,0,"ᛇ",
2301,832985592664424508,bholeji,1,578,3,0,0,"ᚺ",
2302,860761707316117535,kripalphukon,1,575,4,0,0,"ᛊ",
2303,947108925298343966,"previous_sector | qcv",1,574,4,0,0,"ᛞ",
2304,759021455106244608,Prosenjit,1,570,1,0,0,"ᚹ",
2305,817950696715714571,CLAlexL.xl,1,570,1,0,0,"ᚦ",
2306,824305308797108306,Rotzer_original,1,570,1,0,0,"ᚨ",
2307,828859599112372254,"Alone  ⛓ SubQuery | Web3Go",1,570,1,0,0,"ᚷ",
2308,830712855044816916,aarvie,1,570,1,0,0,"ᚷ",
2309,843760642321285122,Sahil098,1,570,1,0,0,"ᚷ",
2310,848760644207116330,Kurtix.x.x,1,570,1,0,0,"ᚨ",
2311,1209271362536079391,Ghostdev,1,569,3,0,0,"ᛃ",
2312,1206586552101376071,Mayuresh,1,566,3,0,0,"ᛚ",
2313,620646990870609931,lzzy128054,1,564,3,0,0,"ᚾ",
2314,937698431533719592,ProVider,1,564,1,0,0,"ᛏ",
2315,1039261281598832641,"sachin8054  ⛓ SubQuery",1,564,3,0,0,"ᛈ",
2316,1069959394474860574,RobertoSilvaSM,1,564,1,0,0,"ᛈ",
2317,1187779764954615868,"Chander Kant",1,564,3,0,0,"ᛒ",
2318,828550353121181698,"YASHVANT || Like No One Else",1,562,1,0,0,"ᛒ",
2319,967279581172236289,dipak,1,562,1,0,0,"ᚷ",
2320,992622705805369374,"✠✠crucifixknight333luxfugio✠✠",1,562,1,0,0,"ᛖ",
2321,1046247776008294461,bleeding.sol,1,562,1,0,0,"ᚱ",
2322,1220399988191002638,"𓆩Sʜᴜʙʜᴀᴍ𓆪",1,562,1,0,0,"ᚲ",
2323,426251485047685130,haole,1,561,2,0,0,"ᛟ",
2324,829946878304190485,ELBaRTO,1,557,4,0,0,"ᚺ",
2325,831544494008696854,IcedFREELANCER,1,557,4,0,0,"ᚺ",
2326,839867558861078558,N1ckSteel,1,557,4,0,0,"ᚺ",
2327,847478773133738025,"fijnoor#2002“ | Web3Go “",1,553,5,0,0,"ᛈ",
2328,829829301653733466,DukeWillo,1,551,5,0,0,"ᛇ",
2329,834077864188969022,ArqaaNn,1,551,3,0,0,"ᛏ",
2330,848790824933916705,BlueTwilight,1,551,5,0,0,"ᛇ",
2331,845479108641161237,OsnaTroLL,1,548,3,0,0,"ᛏ",
2332,845397074068766760,Jospire,1,547,5,0,0,"ᛇ",
2333,842952916956610560,Anki06,1,544,3,0,0,"ᛒ",
2334,929894185958526977,Beastboy53,1,543,4,0,0,"ᛏ",
2335,1185061596742037554,apetoshi,1,542,3,0,0,"ᛈ",
2336,355875596988841984,realpancakes,1,540,4,0,0,"ᛒ",
2337,1066669874371383357,aditya302,1,540,4,0,0,"ᛚ",
2338,748087573683109978,ian,1,533,3,0,0,"ᛇ",
2339,1032164016061169744,Pranto,1,529,5,0,0,"ᛇ",
2340,1085162087845732435,ZA043111,1,526,3,0,0,"ᛃ",
2341,1200812109076906054,prince1512#8847,1,521,8,0,0,"ᚹ",
2342,576459400685027359,supranshugupta,1,520,2,0,0,"ᛚ",
2343,519092008371879937,TimCodex,1,518,2,0,0,"ᛁ",
2344,1089173917316423781,"memeboy | Web3Go",1,514,4,0,0,"ᛞ",
2345,1212266303763644477,hmm,1,508,2,0,0,"ᛊ",
2346,1212271584207831060,bindu,1,508,2,0,0,"ᛃ",
2347,817696924446097448,EssDeeKay,1,502,3,0,0,"ᚺ",
2348,818559738026524684,KodiakWeb,1,502,3,0,0,"ᚺ",
2349,823090065290690580,Pepinillo,1,502,3,0,0,"ᚺ",
2350,831549976278204446,GL1ZZARD,1,502,3,0,0,"ᚺ",
2351,836842621212688394,AstriaTheFox,1,502,3,0,0,"ᚺ",
2352,840632185605455903,"Orivium ⚔"" ⛓ SubQuery""",1,499,5,0,0,"ᚺ",
2353,828177184144621569,"rahul maurya",1,496,2,0,0,"ᚷ",
2354,844237986726936596,maniverma,1,496,2,0,0,"ᛒ",
2355,812613540791451678,Maxxycat,1,492,4,0,0,"ᛇ",
2356,813948562375180298,Dakhli,1,492,4,0,0,"ᛇ",
2357,814547314885787721,EnchiladaSuiza,1,492,4,0,0,"ᛇ",
2358,757136917065236542,GODS,1,488,4,0,0,"ᛃ",
2359,828699848558772235,MeisterPopper,1,483,2,0,0,"ᛏ",
2360,828931457967587359,OldVlad,1,483,2,0,0,"ᛏ",
2361,848841520411967518,Xk3ven,1,483,2,0,0,"ᛖ",
2362,1190236541096841311,Jb,1,483,3,0,0,"ᚹ",
2363,943085257735929907,Kodoms,1,481,3,0,0,"ᛚ",
2364,1192263224947646575,Caluga,1,476,3,0,0,"ᛟ",
2365,733728560698884178,Anil,1,475,2,0,0,"ᛖ",
2366,1065822242530926692,sushavan221,1,465,8,0,0,"ᛃ",
2367,1220362028070473798,Harshadbhai,1,464,4,0,0,"ᛉ",
2368,923137387234754632,aloke8219,1,462,3,0,0,"ᛇ",
2369,815450099333333012,sid9988,1,460,1,0,0,"ᚦ",
2370,828630824977956905,monu8815,1,460,1,0,0,"ᚷ",
2371,863828055834755123,rao870,1,460,1,0,0,"ᚹ",
2372,582628835724623903,"Abbas El Daw",1,459,2,0,0,"ᛟ",
2373,741336850194759796,Ataru,1,459,1,0,0,"ᚨ",
2374,926293165147848774,Tamara,1,457,3,0,0,"ᛞ",
2375,1192831285207519363,0xArise,1,457,4,0,0,"ᛒ",
2376,980336956464594964,rg5527,1,455,3,0,0,"ᛇ",
2377,826474638296219648,NotJerryVirus,1,452,2,0,0,"ᛊ",
2378,761541962540777483,soft143,1,449,2,0,0,"ᚺ",
2379,428447685511610378,Tayab,1,443,6,0,0,"ᛚ",
2380,894505899530518548,Papun,1,442,4,0,0,"ᛟ",
2381,973776934553145358,immortal_007.,1,439,2,0,0,"ᛗ",
2382,955759996925276200,naruto01,1,435,4,0,0,"ᛒ",
2383,645621043750371330,dipsa9636,1,434,3,0,0,"ᛏ",
2384,595340566405972048,Sapiech,1,426,3,0,0,"ᚹ",
2385,828706124856950852,NecKShoT,1,425,4,0,0,"ᛏ",
2386,847817565459447859,Himansinha,1,424,4,0,0,"ᛈ",
2387,930893659879129098,lawrencelynch,1,423,3,0,0,"ᚹ",
2388,938860022572679248,momotaliao,1,423,3,0,0,"ᚺ",
2389,1038103039598407781,"🅰🅰🅳🅸",1,423,3,0,0,"ᛟ",
2390,1114732262152482946,sallyjuliana15,1,423,3,0,0,"ᚾ",
2391,880471011622027315,Patt,1,420,1,0,0,"ᛞ",
2392,1106910673679700029,aristotle_in,1,420,1,0,0,"ᚦ",
2393,1187054093416538242,shibratancrypto1,1,420,4,0,0,"ᛉ",
2394,1033403611964784640,chaitanya,1,414,2,0,0,"ᛇ",
2395,932805323465572422,"🄽🄾🄱🄸🅃🄰 | 🆅🅴🅽🅾🅼",1,412,4,0,0,"ᛒ",
2396,824628484432461845,tanishk122,1,406,5,0,0,"ᛊ",
2397,498338146648457227,0xAdriano,1,394,3,0,0,"ᛈ",
2398,765500039828996116,Marcheff.sol,1,394,3,0,0,"ᛏ",
2399,979731655457669141,dip,1,394,2,0,0,"ᛟ",
2400,831609699841081375,Schmecktnets,1,393,3,0,0,"ᚺ",
2401,790980440344625203,Amenedial,1,388,3,0,0,"ᛇ",
2402,1032973561482203186,suryaji,1,387,4,0,0,"ᛒ",
2403,1209189352278724683,DiquEs,1,386,3,0,0,"ᛈ",
2404,973506908700950578,sairohitw,1,383,1,0,0,"ᚠ",
2405,603206909088235522,ujjwal,1,375,2,0,0,"ᛇ",
2406,953851897868079125,"DL-Sanju⁹⁹ | Web3Go |⛓ SubQuery|",1,367,4,0,0,"ᛚ",
2407,285298775893737472,yung_sosa,1,366,1,0,0,"ᚺ",
2408,822812196353998868,Marakiri,1,365,3,0,0,"ᛏ",
2409,833502950776635462,ASKEAST,1,365,3,0,0,"ᛏ",
2410,836698478842609688,Bn1motion,1,365,3,0,0,"ᛏ",
2411,838656472220172299,ManicSide,1,365,3,0,0,"ᛏ",
2412,361520449101889537,exvy,1,358,2,0,0,"ᛉ",
2413,1208955934009856085,R1s1ng,1,354,3,0,0,"ᛖ",
2414,692362987238981643,"krishna#9404⛓ SubQuery",1,349,1,0,0,"ᚹ",
2415,843845494161670166,Titan_vishal22,1,349,1,0,0,"ᛖ",
2416,864903598835761212,Sasinft#3789,1,349,1,0,0,"ᛖ",
2417,874962887221850134,"Ayan Full Force",1,349,1,0,0,"ᚺ",
2418,1077447669091414097,Ankur,1,349,1,0,0,"ᚺ",
2419,1207353392020856843,arnab,1,349,1,0,0,"ᚺ",
2420,938055590977110056,Ruhi832,1,340,3,0,0,"ᚹ",
2421,891353355035742239,"MAX👑",1,337,2,0,0,"ᛊ",
2422,917061145943240724,"Prince 💫⛓ SubQuery",1,337,3,0,0,"ᛁ",
2423,1060873396889583666,dipu2,1,335,3,0,0,"ᛈ",
2424,823074228592312340,Altoryu,1,334,3,0,0,"ᚺ",
2425,845458151037599754,ShadowEno,1,334,3,0,0,"ᚷ",
2426,952580101407658046,Nileshk,1,334,4,0,0,"ᛞ",
2427,844401600264798268,Imtiyaz,1,333,2,0,0,"ᛞ",
2428,1167143249123753994,arpit,1,333,2,0,0,"ᛒ",
2429,825363187838484531,Shishirsarkar,1,332,3,0,0,"ᛇ",
2430,818542058762534932,Chachi,1,331,3,0,0,"ᚺ",
2431,820723541522513920,Trankwillity,1,331,3,0,0,"ᚺ",
2432,838575769705381939,GRMrGecko,1,331,3,0,0,"ᚺ",
2433,831858040969625620,l00ser2907,1,328,5,0,0,"ᛒ",
2434,781040334569603152,Nuclear,1,326,2,0,0,"ᛏ",
2435,1020694638467760148,Fb7852,1,324,5,0,0,"ᛟ",
2436,949198483162804235,patidar07,1,322,3,0,0,"ᛊ",
2437,700573947221114900,amanjhamat,1,321,1,0,0,"ᚠ",
2438,687750177045479494,b_frank.,1,318,3,0,0,"ᛖ",
2439,827130688549158922,"Rahul mory",1,312,2,0,0,"ᛒ",
2440,825298251217109003,"Crypto#7418 ⛓ SubQuery",1,310,1,0,0,"ᛇ",
2441,868770695226720266,SaifulIslam,1,310,1,0,0,"ᚠ",
2442,868902041366437900,LEANG,1,310,1,0,0,"ᛟ",
2443,1104404183332945971,pankaj715,1,310,1,0,0,"ᚠ",
2444,1175811034657865815,"prem kumar ⛓ SubQuery",1,310,2,0,0,"ᛇ",
2445,840589864336490508,Gengarr,1,308,2,0,0,"ᛏ",
2446,955069517615235072,"sahil4332 | Web3Go",1,308,4,0,0,"ᛇ",
2447,781028026833698816,kwdar,1,304,2,0,0,"ᚹ",
2448,1126488978489606315,zainali,1,304,2,0,0,"ᚹ",
2449,1198269068088725534,AirdropDao,1,301,2,0,0,"ᚺ",
2450,768845208070127666,DiamondHand,1,300,2,0,0,"ᛞ",
2451,831659372492750928,SwellerThree,1,298,2,0,0,"ᛟ",
2452,845491073047461899,dexiak.xin,1,298,2,0,0,"ᛟ",
2453,809584970879205398,ROEKELOOS,1,297,2,0,0,"ᛏ",
2454,832357616633380875,IlUsha,1,297,2,0,0,"ᛏ",
2455,840561437189472303,Sitrouille,1,297,2,0,0,"ᛏ",
2456,814810358110879754,Smarter,1,286,2,0,0,"ᚠ",
2457,542986112411500544,"DJAAPA  | Web3Go",1,284,2,0,0,"ᛃ",
2458,824857672955854889,"“🏇”khatra03",1,284,2,0,0,"ᛟ",
2459,474536566316990488,Jas,1,283,6,0,0,"ᛉ",
2460,836866035143016468,"pradum kumar🥷",1,282,2,0,0,"ᛊ",
2461,933673144907096104,watson3498,1,281,2,0,0,"ᛒ",
2462,820781380715282503,AWTHOKUN,1,279,2,0,0,"ᚷ",
2463,829954077106110494,BEKSULTAN,1,279,2,0,0,"ᚷ",
2464,836689678803140658,MIKOlasher,1,279,2,0,0,"ᚺ",
2465,838590280256061470,Osunosairou,1,279,2,0,0,"ᚷ",
2466,845246642201296916,Memofu,1,279,2,0,0,"ᚺ",
2467,945868559714758726,ROHAN,1,278,2,0,0,"ᚺ",
2468,843456569709953046,Kailash,1,265,2,0,0,"ᛃ",
2469,352410450832654336,"夕工一",1,263,3,0,0,"ᛇ",
2470,833479137481457685,0_ReSuRrEctIon_0,1,257,1,0,0,"ᚺ",
2471,823950435828236298,partha12,1,254,3,0,0,"ᛗ",
2472,823960423099400252,Gautamgg,1,249,1,0,0,"ᚺ",
2473,855814729876766731,ravan,1,249,1,0,0,"ᚷ",
2474,1089073174215413823,TomCruise,1,249,1,0,0,"ᚷ",
2475,757942514144772136,Ankushdzx,1,247,1,0,0,"ᛊ",
2476,843765604574167071,azrael7744,1,247,1,0,0,"ᚦ",
2477,848822016601358379,Cerelhala,1,247,1,0,0,"ᛏ",
2478,842799226789691412,"deeproy| Inspect 2.0 “",1,244,5,0,0,"ᛇ",
2479,921439212165808198,showketganie,1,243,2,0,0,"ᛉ",
2480,834070320117317673,HiroYuki,1,241,4,0,0,"ᛇ",
2481,1037970756199534633,Krish123,1,241,3,0,0,"ᚷ",
2482,836846359268818954,NotCool,1,237,4,0,0,"ᛇ",
2483,837429587222724648,Buffalobaerchi,1,237,4,0,0,"ᛇ",
2484,846158751266373663,Celinho,1,237,1,0,0,"ᚲ",
2485,785418457704955924,Kinqlao,1,236,1,0,0,"ᛏ",
2486,818017740040175638,nibbletd3m,1,236,1,0,0,"ᛏ",
2487,818332529949671480,Hexanol7h,1,236,1,0,0,"ᛏ",
2488,819893807519629312,kappajc88,1,236,1,0,0,"ᛏ",
2489,820719236313907271,Contorll,1,236,1,0,0,"ᛏ",
2490,828705124662116412,SandHanitizer,1,236,1,0,0,"ᛏ",
2491,833525656062394380,rickytrigofa,1,236,1,0,0,"ᛏ",
2492,833537158206717963,ambasador_pis,1,236,1,0,0,"ᛏ",
2493,836699884915916810,DiEVeXx,1,236,1,0,0,"ᛏ",
2494,836701701457051669,papaur.www,1,236,1,0,0,"ᛏ",
2495,845407423124734022,Aurelion.or,1,236,1,0,0,"ᛏ",
2496,848678474360553472,anakingabriel9di,1,236,1,0,0,"ᛏ",
2497,848760561767940128,colonist_anonist,1,236,1,0,0,"ᛏ",
2498,872302820475432961,Tokyo,1,236,1,0,0,"ᛊ",
2499,1035611539199242260,puppy.bear,1,230,3,0,0,"ᛉ",
2500,822804101188026379,offvins_off,1,228,4,0,0,"ᚷ",
2501,564495778727591964,cryptomoons4,1,226,2,0,0,"ᛈ",
2502,834303107617652746,Kasvannt,1,226,1,0,0,"ᛜ",
2503,839535341676789761,"OneFlame 🕵",1,226,1,0,0,"ᛖ",
2504,845483798975479809,Neight88,1,226,1,0,0,"ᚷ",
2505,1052651420106625074,"rameshrajsingh 🕵 ✅",1,226,1,0,0,"ᚺ",
2506,1091206162260709376,OMSINGH,1,226,1,0,0,"ᚷ",
2507,818786516364034058,Boyancku,1,215,2,0,0,"ᚹ",
2508,680653610232971265,"Shyam | Web3Go",1,210,2,0,0,"ᛒ",
2509,1193065694594613288,"Tajeshwardas 59",1,208,2,0,0,"ᛏ",
2510,903589540856467486,Kaushik_vaghela,1,207,2,0,0,"ᚲ",
2511,351918477503889411,DORY,1,205,1,0,0,"ᚷ",
2512,837973906727370782,author,1,198,2,0,0,"ᛈ",
2513,837197613589463090,sanjive,1,190,2,0,0,"ᛒ",
2514,1101433452013834252,"Adnan000 | Web3Go",1,190,2,0,0,"ᛖ",
2515,828351443106136125,erjas,1,189,3,0,0,"ᚷ",
2516,1157608384225361990,rakib,1,189,3,0,0,"ᛇ",
2517,1209000066191466528,GoddBeHave,1,189,3,0,0,"ᛇ",
2518,1209298888834678795,Yolominecraft,1,189,3,0,0,"ᛈ",
2519,1210487712629395497,SamX07,1,189,3,0,0,"ᛟ",
2520,814457330330632193,Sematrica,1,182,3,0,0,"ᛇ",
2521,820800712606220329,Stanik,1,182,3,0,0,"ᛇ",
2522,823052854775644211,Charei,1,182,3,0,0,"ᛇ",
2523,824302584536760340,Karmarra,1,182,3,0,0,"ᛇ",
2524,833481493002059847,BaekSangeo,1,182,3,0,0,"ᛇ",
2525,833902892024070195,GGngINAmo,1,182,3,0,0,"ᛇ",
2526,934341232761667604,"Rinku |ReformDAO",1,181,4,0,0,"ᛇ",
2527,839874164671905814,Pickleeater,1,176,3,0,0,"ᛇ",
2528,747198494816731180,"Priyanshu sharma | Web3Go",1,174,2,0,0,"ᚷ",
2529,897571195682164747,tanmay,1,174,2,0,0,"ᚦ",
2530,846209177935544340,"sanjay1 | Web3Go",1,171,3,0,0,"ᛗ",
2531,891000369495277618,Benev36,1,164,1,0,0,"ᚱ",
2532,945322158916251658,Siddhu420,1,163,1,0,0,"ᚱ",
2533,919252618260414474,HashConfucius,1,155,2,0,0,"ᛉ",
2534,776701843031064646,molecular_black,1,153,1,0,0,"ᚷ",
2535,520631867259748352,AnonME,1,151,1,0,0,"ᚠ",
2536,645241064965537804,itzhardik,1,149,2,0,0,"ᛈ",
2537,328047843850059787,Beasty673,1,145,4,0,0,"ᛒ",
2538,406480799664308254,Claudinei,1,145,2,0,0,"ᚹ",
2539,863648760110120970,sanket0514,1,145,1,0,0,"ᚷ",
2540,321388788263682049,Bierwald,1,143,2,0,0,"ᛉ",
2541,842803449586515971,Dheeraj,1,143,2,0,0,"ᛉ",
2542,825341226978508810,"Jai narayan",1,142,1,0,0,"ᚹ",
2543,841868091277443102,rpant,1,142,1,0,0,"ᛊ",
2544,925701602822746123,prosenjitmandal.,1,142,1,0,0,"ᛊ",
2545,1001131590690295859,Balg67,1,142,1,0,0,"ᛇ",
2546,1037617474574766122,gopal0538,1,142,1,0,0,"ᛉ",
2547,1069519081495085068,amit9,1,142,1,0,0,"ᚾ",
2548,449976881908023297,BHARAT,1,141,2,0,0,"ᛉ",
2549,1043444713535049748,shashikant,1,139,2,0,0,"ᚷ",
2550,975014621528330240,Mr.Gopal,1,137,2,0,0,"ᚷ",
2551,763029258141564959,Kapil,1,136,1,0,0,"ᚺ",
2552,1040561986175512588,sanju55sui,1,136,1,0,0,"ᛞ",
2553,1064877099070017567,safik677,1,136,1,0,0,"ᚷ",
2554,1080516832559112203,"Samar | ⛓ SubQuery",1,136,1,0,0,"ᚹ",
2555,1210913330202550283,Eisscratch,1,136,2,0,0,"ᛊ",
2556,825320032447627284,bhidu8705,1,134,2,0,0,"ᛖ",
2557,1116732595603001436,"Balle kushwaha",1,130,2,0,0,"ᚷ",
2558,831920879901605908,Twistiieeucx,1,129,2,0,0,"ᛒ",
2559,837387546827948172,saifahmed,1,129,2,0,0,"ᛏ",
2560,1031110237480026122,arbaz,1,128,2,0,0,"ᚷ",
2561,191304738954805249,liumpje,1,126,1,0,0,"ᚨ",
2562,717450896686186506,zhma,1,120,1,0,0,"ᚱ",
2563,790081931043799040,hifzurr747,1,120,2,0,0,"ᛉ",
2564,856193675734155284,jashan1224,1,120,2,0,0,"ᛈ",
2565,928222064907800587,"pushpendrasingh| Web3Go",1,120,2,0,0,"ᛉ",
2566,1174286104015421512,Bittucb,1,116,2,0,0,"ᛁ",
2567,822846481177903105,CuTeFoX,1,114,2,0,0,"ᛇ",
2568,834060056995692545,Trongodx,1,114,2,0,0,"ᛇ",
2569,845487909896978443,Alkazam,1,114,2,0,0,"ᛇ",
2570,812008911808626708,Rondesp,1,108,2,0,0,"ᚺ",
2571,820801177830424617,SprAIPAiNT,1,108,2,0,0,"ᚺ",
2572,838412383651102761,TaMeRoK,1,108,2,0,0,"ᛇ",
2573,839845959604109381,Ellogov,1,108,2,0,0,"ᚷ",
2574,845496923116011582,DeathWalkeR,1,108,2,0,0,"ᚷ",
2575,848752104687927297,ZombeeDeath,1,108,2,0,0,"ᛇ",
2576,938487775362183168,"SidraShehzadi Suffix",1,103,1,0,0,"ᚷ",
2577,937305527602515988,valo000,1,99,1,0,0,"ᛏ",
2578,530778523447590912,Snl,1,98,3,0,0,"ᛈ",
2579,548564286725816321,Funky,1,97,3,0,0,"ᛈ",
2580,840443824480583730,mithungorh,1,90,1,0,0,"ᚹ",
2581,931519749022687253,"Tm/sui bears",1,90,1,0,0,"ᚷ",
2582,944639553472438342,Ravind7354,1,90,1,0,0,"ᚷ",
2583,1057578662511259689,"sadia jahan",1,90,1,0,0,"ᚺ",
2584,1069587270555942984,arunmandal,1,90,1,0,0,"ᚹ",
2585,1078546057123864597,asit,1,90,1,0,0,"ᚱ",
2586,1132343004808630342,nsirsk,1,90,1,0,0,"ᚺ",
2587,1189227101811921056,Roksamir,1,90,1,0,0,"ᚲ",
2588,1208884597832818808,StonerMcD,1,90,1,0,0,"ᚾ",
2589,752588941043040337,"OSLPDD "" ⛓ SubQuery""",1,84,1,0,0,"ᚨ",
2590,839021592855838800,Xkrap96,1,84,1,0,0,"ᚷ",
2591,1196023244629753916,sweety,1,81,1,0,0,"ᛇ",
2592,719228343781687298,"なーる",1,79,1,0,0,"ᚠ",
2593,814550826428137552,SELOCANS7,1,79,1,0,0,"ᚱ",
2594,838185586769920012,SuprotSpectur.xxx,1,79,1,0,0,"ᚠ",
2595,992992590972600410,ashit003,1,79,1,0,0,"ᚨ",
2596,1028197998494228540,arjunKumar,1,79,1,0,0,"ᚷ",
2597,1202881455324135494,"! Rev666 ⪩⪨",1,75,1,0,0,"ᚢ",
2598,624627891765903360,"Portgas D. Ace",1,68,1,0,0,"ᛇ",
2599,813044637567942687,OffLinE,1,68,1,0,0,"ᛏ",
2600,885597922803212398,tory,1,68,1,0,0,"ᛇ",
2601,937332407055548526,"Umesh | Inspect 2.0",1,68,1,0,0,"ᛇ",
2602,1176538929680363621,"exmunshiWeb3Go-Dappad Launchpad",1,68,1,0,0,"ᛉ",
2603,572550607219589146,OG_Xoxo,1,65,1,0,0,"ᛊ",
2604,934100146688491552,Gautam,1,65,1,0,0,"ᛇ",
2605,945400691806072953,sniku,1,65,1,0,0,"ᛇ",
2606,1009441122759757844,juel2580,1,65,1,0,0,"ᛈ",
2607,1182239789743870086,Alyxstar2.0,1,65,1,0,0,"ᛉ",
2608,1217803128615735368,Deep1233,1,65,1,0,0,"ᛉ",
2609,831550627464085514,Sinnafoch,1,61,1,0,0,"ᛏ",
2610,833444834546155570,KidTheStranger,1,61,1,0,0,"ᛏ",
2611,840312593163878410,Aum.Secret,1,61,1,0,0,"ᛏ",
2612,546974389300756481,AmanSingh,1,55,1,0,0,"ᚺ",
2613,935411134507397160,rajan838,1,55,1,0,0,"ᚹ",
2614,1105291301479530649,"Rana#7657🕵",1,55,1,0,0,"ᛇ",
